t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	9.2	-
0.21	7	0	0	23.6	-
0.41	7	1	1	24.3	193.62.193.80:1
0.62	7	1	1	24.7	193.62.193.80:1
0.83	10	0	0	27.1	-
1.04	10	1	1	27.1	193.62.193.165:1
1.24	10	1	1	27.1	193.62.193.165:1
1.45	10	1	1	27.1	193.62.193.165:1
1.66	10	1	1	27.1	193.62.193.165:1
1.87	10	2	1	27.1	193.62.193.165:1
2.07	10	1	1	27.1	193.62.193.165:1
2.28	10	1	1	27.1	193.62.193.165:1
2.49	7	0	0	19.3	-
2.70	7	1	1	19.3	193.62.193.165:1
2.90	7	1	1	19.3	193.62.193.165:1
3.11	7	1	1	19.3	193.62.193.165:1
3.32	7	1	1	19.3	193.62.193.165:1
3.53	7	2	1	19.3	193.62.193.165:1
3.73	7	1	1	19.3	193.62.193.165:1
3.94	7	0	0	23.6	-
4.15	7	1	1	24.2	193.62.193.80:1
4.36	7	1	1	24.7	193.62.193.80:1
4.56	10	1	1	27.3	193.62.193.165:1
4.77	10	1	1	27.3	193.62.193.165:1
4.98	10	1	1	27.3	193.62.193.165:1
5.19	10	1	1	27.3	193.62.193.165:1
5.39	10	1	1	27.3	193.62.193.165:1
5.60	10	2	1	27.3	193.62.193.165:1
5.81	10	1	1	27.3	193.62.193.165:1
6.02	10	1	1	27.3	193.62.193.165:1
6.22	7	1	1	19.3	193.62.193.165:1
6.43	7	1	1	19.3	193.62.193.165:1
6.64	7	1	1	19.3	193.62.193.165:1
6.85	7	1	1	19.3	193.62.193.165:1
7.05	7	1	1	19.3	193.62.193.165:1
7.26	7	2	1	19.3	193.62.193.165:1
7.47	7	1	1	19.3	193.62.193.165:1
7.68	7	1	1	24.1	193.62.193.80:1
7.89	7	1	1	24.6	193.62.193.80:1
8.09	7	1	1	24.6	193.62.193.80:1
8.30	10	1	1	27.4	193.62.193.165:1
8.51	10	1	1	27.4	193.62.193.165:1
8.72	10	1	1	27.4	193.62.193.165:1
8.92	10	1	1	27.4	193.62.193.165:1
9.13	10	1	1	27.4	193.62.193.165:1
9.34	10	2	1	27.4	193.62.193.165:1
9.55	10	2	1	27.4	193.62.193.165:1
9.75	6	0	0	14.1	-
9.96	7	1	1	19.5	193.62.193.165:1
10.17	7	1	1	19.5	193.62.193.165:1
10.37	7	1	1	19.5	193.62.193.165:1
10.58	7	1	1	19.5	193.62.193.165:1
10.79	7	1	1	19.5	193.62.193.165:1
11.00	7	2	1	19.5	193.62.193.165:1
11.21	6	0	0	14.1	-
11.41	7	1	1	24.3	193.62.193.80:1
11.62	7	1	1	24.7	193.62.193.80:1
11.83	6	0	0	14.1	-
12.03	10	1	1	27.1	193.62.193.165:1
12.24	10	1	1	27.1	193.62.193.165:1
12.45	10	1	1	27.1	193.62.193.165:1
12.65	10	1	1	27.1	193.62.193.165:1
12.86	10	1	1	27.1	193.62.193.165:1
13.07	10	2	1	27.1	193.62.193.165:1
13.27	10	2	1	27.1	193.62.193.165:1
13.48	7	0	0	19.3	-
13.69	7	1	1	19.3	193.62.193.165:1
13.89	7	1	1	19.3	193.62.193.165:1
14.10	7	1	1	19.3	193.62.193.165:1
14.31	7	1	1	19.3	193.62.193.165:1
14.51	7	1	1	19.3	193.62.193.165:1
